# Predicted,Actual,Difference,Average: 3.7538
1162.6993760866,1159.522217,3.1771590866,
1185.1953926438,1180.831421,4.3639716438,
1175.6417648715,1173.092773,2.5489918715,
1153.2729942601,1151.748291,1.5247032601,
1175.761306762,1179.636597,3.875290238,
1160.5397883152,1166.167603,5.6278146848,
1162.3284694664,1164.056641,1.7281715336,
1161.8549894758,1167.238281,5.3832915242,
1198.2912804815,1202.320068,4.0287875185,
1171.1160927117,1173.822998,2.7069052883,
1159.2232079343,1164.483765,5.2605570657,
1163.206158769,1165.560547,2.354388231,
1175.1769767941,1183.224731,8.0477542059,
1154.7822174163,1152.397705,2.3845124163,
1160.591615496,1164.503662,3.912046504,
1174.7996775129,1176.658447,1.8587694872,
1183.238848718,1185.130249,1.891400282,
1188.2881304346,1188.646606,0.3584755654,
1141.7545456297,1154.364136,12.6095903703,
1186.5302322075,1183.092773,3.4374592075,
1184.6757769851,1189.204956,4.5291790149,
1168.8563545754,1166.51123,2.3451245754,
1161.186735215,1164.611572,3.424836785,
1182.8923541033,1190.382568,7.4902138967,
1153.8000443477,1151.515381,2.2846633477,
1172.7195054858,1178.495728,5.7762225142,
1174.0427582687,1172.299683,1.7430752687,
1171.19935496,1175.970947,4.77159204,
1184.3908664488,1184.408569,0.0177025512,
1179.0050798192,1179.007202,0.0021221808,
1158.1880239253,1157.177856,1.0101679253,
1171.3229241749,1163.107544,8.2153801749,
1169.7611847279,1179.211548,9.4503632721,
1162.3069519127,1164.830322,2.5233700873,
1166.0004651411,1171.783813,5.783347859,
1158.6533580849,1155.749512,2.9038460849,
1171.509733543,1176.129883,4.620149457,
1167.1322491176,1172.283691,5.1514418824,
1151.5203928575,1152.097656,0.5772631425,
1375.9162023546,1374.183228,1.7329743546,
1147.5993641366,1144.90686,2.6925041366,
1150.4473621657,1153.83313,3.3857678343,
1165.1370585759,1168.716919,3.5798604241,
1180.758985674,1180.282471,0.4765146739,
1180.0955868826,1175.446411,4.6491758826,
1175.9510782905,1185.234253,9.2831747095,
1184.7232304979,1180.737183,3.9860474979,
1199.8673029696,1198.67041,1.1968929696,
1157.3751880946,1157.341797,0.0333910946,
1167.6713128885,1162.765991,4.9053218885,
1159.6903620989,1148.185181,11.5051810989,
1172.2689212097,1170.341309,1.9276122097,
1164.9802296282,1165.457153,0.4769233718,
1385.3713981658,1371.721069,13.6503291658,
1196.9743886783,1194.242798,2.7315906783,
1182.5270823676,1175.377563,7.1495193676,
1170.8486225696,1170.05481,0.7938125696,
1177.9040719516,1184.01416,6.1100880484,
1157.4862715206,1152.612061,4.8742105206,
1194.3289763722,1192.472778,1.8561983722,
1171.8662214417,1168.236084,3.6301374417,
1168.7120992349,1178.787842,10.0757427651,
1185.0496533554,1180.620728,4.4289253554,
1196.147052884,1198.887207,2.740154116,
1180.058130883,1187.250244,7.192113117,
1171.2950878901,1175.927612,4.6325241099,
1185.6410011483,1184.610474,1.0305271483,
1178.5067091272,1180.357178,1.8504688728,
1174.7526917315,1175.168823,0.4161312685,
1163.9021484123,1168.257568,4.3554195877,
1184.8221648795,1189.599365,4.7772001205,
1169.310479047,1167.225342,2.085137047,
1176.3845272583,1174.044556,2.3399712583,
1153.5827839991,1153.123413,0.4593709991,
1180.7738119039,1181.171997,0.3981850961,
1162.9931820445,1166.939331,3.9461489555,
1193.0628584,1193.380127,0.3172686001,
1172.205426981,1179.7771,7.571673019,
1153.3604519205,1152.484375,0.8760769205,
1182.6102746654,1184.505615,1.8953403346,
1156.266916411,1153.020508,3.246408411,
1182.7924992028,1180.926147,1.8663522028,
1180.0942919972,1179.289917,0.8043749972,
1164.631003685,1168.944946,4.313942315,
1150.0685789657,1145.035889,5.0326899657,
1184.7774751213,1186.25708,1.4796048787,
1178.8853810405,1178.994263,0.1088819595,
1165.0837046641,1171.046143,5.9624383359,
1173.2831495445,1172.866455,0.4166945445,
1174.1646205397,1172.128906,2.0357145397,
1187.0438830436,1181.769653,5.2742300436,
1157.1040774087,1153.696533,3.4075444087,
1166.3489679842,1169.513062,3.1640940158,
1191.3483597929,1190.635742,0.7126177929,
1173.0690929543,1174.568726,1.4996330457,
1170.9768036399,1169.786865,1.1899386399,
1177.286501689,1182.266479,4.979977311,
1190.882490321,1195.308838,4.426347679,
1176.613917332,1175.689331,0.924586332,
1171.9067946944,1172.618286,0.7114913056,
1165.964250004,1167.776123,1.811872996,
1183.7375784777,1182.246704,1.4908744777,
1316.779528783,1276.033569,40.745959783,
1164.593623974,1166.650146,2.056522026,
1170.862215127,1173.748413,2.886197873,
1169.8329053023,1171.841553,2.0086476977,
1173.7507481426,1175.265259,1.5145108574,
1190.0438165078,1181.998657,8.0451595078,
1183.5672202182,1190.363525,6.7963047818,
1145.0852208106,1150.015381,4.9301601895,
1168.8591526071,1177.707153,8.8480003929,
1169.1187349836,1173.943359,4.8246240164,
1176.5296983446,1179.645508,3.1158096554,
1372.5823152428,1374.52771,1.9453947572,
1183.4130378402,1183.645142,0.2321041598,
1157.3426337414,1161.050049,3.7074152586,
1176.6894601125,1171.960938,4.7285221125,
1171.1327550552,1174.831421,3.6986659448,
1166.7788556032,1163.149536,3.6293196032,
1169.8484203907,1172.464355,2.6159346093,
1174.706938053,1167.363403,7.343535053,
1184.377797629,1176.893677,7.484120629,
1170.9224885601,1173.822998,2.9005094399,
1196.7936218631,1194.129272,2.664349863,
1178.0664216798,1177.30127,0.7651516798,
1174.2592234914,1168.146606,6.1126174914,
1162.918763085,1161.454834,1.463929085,
1175.8248552002,1176.718506,0.8936507998,
1164.5148701928,1161.644165,2.8707051928,
1169.3344230154,1171.096802,1.7623789846,
1164.4792493156,1162.548096,1.9311533156,
1174.0393169258,1167.272949,6.7663679258,
1195.0354190181,1191.131104,3.9043150181,
1173.0439308394,1177.425171,4.3812401606,
1183.4696224645,1189.047852,5.5782295355,
1166.1482427581,1170.894775,4.7465322419,
1185.0101270066,1183.012451,1.9976760065,
1163.7814446419,1171.749512,7.9680673581,
1179.0088431107,1179.927246,0.9184028893,
1184.5772686246,1190.895508,6.3182393754,
1180.482941437,1176.298462,4.184479437,
1175.8148209368,1177.758423,1.9436020632,
1164.9597915488,1164.869263,0.0905285488,
1179.9199009033,1180.939453,1.0195520967,
1157.5624951222,1156.126831,1.4356641222,
1170.6226793941,1175.950684,5.3280046059,
1178.820950753,1178.835693,0.014742247,
1161.3973613208,1163.958862,2.5615006792,
1168.231535913,1170.674683,2.443147087,
1143.4973535098,1146.542358,3.0450044902,
1162.2854079152,1166.872559,4.5871510848,
1175.1957123416,1172.765381,2.4303313416,
1162.9605948122,1162.055786,0.9048088122,
1186.7964868121,1189.759399,2.9629121879,
1161.3610801248,1163.935425,2.5743448752,
1172.1069914085,1170.737915,1.3690764085,
1169.4442561304,1171.210938,1.7666818696,
1183.0391919327,1178.989746,4.0494459327,
1157.4758762976,1161.293945,3.8180687024,
1200.6753027662,1200.216187,0.4591157662,
1155.9215880141,1157.870117,1.9485289859,
1153.1090508087,1149.069702,4.0393488087,
1188.8726214746,1194.949097,6.0764755254,
1186.0762095203,1182.650146,3.4260635203,
1184.852092294,1182.353882,2.498210294,
1181.2434624843,1183.991211,2.7477485157,
1265.3660532277,1271.471191,6.1051377723,
1161.0433710898,1164.007813,2.9644419102,
1160.5090363527,1163.131592,2.6225556473,
1172.0536616062,1176.164673,4.1110113938,
1186.3971815169,1183.665894,2.7312875169,
1197.6733633746,1187.000977,10.6723863746,
1185.0260008972,1193.49353,8.4675291028,
1179.673188948,1177.774292,1.8988969479,
1173.0167083342,1172.162354,0.8543543342,
1162.5600575463,1168.19458,5.6345224537,
1185.4784183702,1180.192627,5.2857913702,
1168.4140764306,1168.157593,0.2564834306,
1147.6095244043,1147.970581,0.3610565957,
1176.8941899636,1179.16394,2.2697500364,
1172.2774927676,1174.505127,2.2276342324,
1181.3193474548,1178.601196,2.7181514548,
1154.6861518031,1157.764648,3.0784961969,
1155.4710768954,1159.951172,4.4800951046,
1158.6100819416,1160.432861,1.8227790584,
1214.1238659938,1209.701538,4.4223279938,
1171.1745134666,1159.470581,11.7039324666,
1184.5380198163,1182.623901,1.9141188163,
1186.3489166225,1184.383057,1.9658596225,
1155.300639877,1157.523804,2.223164123,
1151.8911026841,1150.213257,1.6778456841,
1164.1783443138,1154.010254,10.1680903138,
1163.0443061535,1167.098267,4.0539608465,
1177.789958016,1177.65979,0.130168016,
1169.7402773532,1162.001099,7.7391783532,
1153.8260478984,1148.655151,5.1708968984,
1179.7334370152,1181.090576,1.3571389848,
1181.244861861,1181.785034,0.540172139,
1169.4679290508,1170.180786,0.7128569492,
1169.069331381,1174.82373,5.754398619,
1168.4832540309,1168.674561,0.1913069691,
1170.1182250131,1167.369751,2.7484740131,
1173.901889828,1176.102905,2.201015172,
1156.7364181117,1159.313965,2.5775468884,
1146.4331502684,1143.821167,2.6119832684,
1171.9446403268,1173.185181,1.2405406732,
1169.8049787916,1164.69104,5.1139387916,
1159.1838161085,1155.488892,3.6949241085,
1173.7971019499,1176.845093,3.0479910501,
1190.5478127404,1188.5979,1.9499127404,
1171.4148891019,1164.171143,7.2437461019,
1197.2329512456,1199.070801,1.8378497544,
1152.2975152213,1150.409668,1.8878472213,
1156.8316160498,1162.34375,5.5121339503,
1157.0031943784,1160.17041,3.1672156216,
1163.6787423482,1171.749512,8.0707696518,
1157.9004305924,1160.019775,2.1193444076,
1166.9802540095,1168.344238,1.3639839905,
1175.9816247067,1183.231812,7.2501872933,
1172.3855000064,1173.668579,1.2830789936,
1189.6162279142,1185.394775,4.2214529141,
1158.9103774694,1153.70752,5.2028574694,
1164.8774819696,1165.926758,1.0492760304,
1187.8826748704,1189.36499,1.4823151296,
1156.150419377,1158.359497,2.209077623,
1174.6601418366,1178.533813,3.8736711634,
1171.1208624739,1167.374146,3.7467164739,
1178.1943186979,1175.65979,2.5345286979,
1161.066333585,1168.298218,7.231884415,
1161.2850278021,1161.385742,0.1007141979,
1157.6946010493,1151.712402,5.9821990493,
1200.2661289851,1202.474487,2.208358015,
1160.2842135148,1164.175049,3.8908354852,
1187.7557883646,1189.325562,1.5697736354,
1184.5931079921,1187.073242,2.4801340079,
1159.1836889252,1161.710938,2.5272490748,
1159.7694166049,1166.562256,6.7928393951,
1187.3059511429,1184.348145,2.9578061429,
1162.6019329797,1159.174561,3.4273719796,
1176.3347330034,1177.553589,1.2188559967,
1163.7436893294,1164.157715,0.4140256706,
1179.2553800881,1177.356323,1.8990570881,
1180.2430763055,1168.634766,11.6083103055,
1182.9923198681,1183.037598,0.0452781319,
1169.9427171506,1175.352539,5.4098218494,
1178.5380925022,1168.656128,9.8819645022,
1159.5296928035,1164.982544,5.4528511966,
1188.9500998951,1192.212158,3.2620581049,
1167.6661177523,1177.71521,10.0490922477,
1150.1704267723,1150.576904,0.4064772277,
1180.6527445058,1185.102783,4.4500384942,
1164.1979441579,1163.774292,0.4236521579,
1162.5458706842,1168.010376,5.4645053158,
1176.9929664554,1181.180176,4.1872095446,
1176.1276078048,1175.755249,0.3723588048,
1164.5253893638,1167.494873,2.9694836362,
1170.3755435566,1173.442871,3.0673274434,
1167.8066264402,1159.938354,7.8682724402,
1175.9370332266,1168.661377,7.2756562266,
1159.6740674164,1160.66394,0.9898725836,
1171.4409176736,1171.804932,0.3640143264,
1195.3655687464,1200.231323,4.8657542537,
1155.7420609706,1156.123657,0.3815960294,
1172.2165456589,1169.241699,2.9748466589,
1152.8288148535,1148.713745,4.1150698535,
1160.4376403106,1166.743652,6.3060116894,
1158.8341626559,1152.74585,6.0883126559,
1162.8556629614,1163.905518,1.0498550386,
1170.3472582833,1166.845215,3.5020432833,
1190.1509485113,1195.095459,4.9445104887,
1160.802729411,1165.126831,4.324101589,
1174.6201347211,1182.907715,8.287580279,
1156.3744993701,1157.742432,1.3679326299,
1171.3602603459,1173.852783,2.4925226541,
1162.9599136339,1168.18335,5.2234363661,
1160.8511206604,1166.062744,5.2116233397,
1197.9108254232,1195.997314,1.9135114232,
1177.7473045071,1179.634521,1.8872164929,
1172.3071822649,1182.268066,9.9608837351,
1163.6607999965,1165.712769,2.0519690035,
1181.4179992589,1181.181152,0.2368472589,
1168.7850903191,1173.026367,4.2412766809,
1153.4315540378,1154.280273,0.8487189622,
1175.4871246877,1176.690552,1.2034273123,
1171.8380207962,1169.713623,2.1243977962,
1157.6021027325,1153.626831,3.9752717324,
1162.8332459705,1163.46582,0.6325740295,
1166.7454498016,1161.581543,5.1639068016,
1163.547591262,1159.307495,4.240096262,
1177.1881043409,1171.154541,6.0335633409,
1184.4200433764,1183.49585,0.9241933764,
1176.8166241811,1180.549561,3.7329368189,
1189.0654543178,1199.825684,10.7602296822,
1173.3527209863,1168.741455,4.6112659863,
1185.5744027973,1183.557129,2.0172737973,
1175.5477239317,1174.162598,1.3851259317,
1171.0639324457,1171.192871,0.1289385543,
1164.8061870936,1161.522827,3.2833600936,
1153.5648828997,1152.411133,1.1537498997,
1172.6020496799,1169.354736,3.2473136799,
1162.9747412132,1165.803345,2.8286037868,
1160.866111845,1165.629639,4.763527155,
1166.4923369706,1165.697388,0.7949489706,
1173.5355114874,1177.742554,4.2070425126,
1179.6327516759,1180.113037,0.4802853241,
1144.2941899442,1146.64209,2.3479000558,
1164.3305215067,1160.860352,3.4701695067,
1169.3926219655,1171.95874,2.5661180345,
1177.580277707,1176.276245,1.304032707,
1162.3978693072,1163.072754,0.6748846928,
1155.2320480048,1158.129883,2.8978349952,
1195.7414727832,1196.841797,1.1003242168,
1173.7010564971,1180.973511,7.272454503,
1178.9366649144,1174.743408,4.1932569144,
1166.318345788,1167.349365,1.031019212,
1157.4572604422,1148.389404,9.0678564422,
1171.7482941642,1174.123169,2.3748748358,
1185.5748875323,1192.623047,7.0481594677,
1175.265998148,1175.755249,0.489250852,
1181.4064445103,1182.599365,1.1929204897,
1163.1215646559,1166.292847,3.1712823441,
1163.7703980574,1174.464355,10.6939569426,
1163.9700251046,1166.969116,2.9990908954,
1155.2595800855,1158.438354,3.1787739145,
1157.6524677319,1162.504883,4.8524152681,
1166.9418884477,1166.34314,0.5987484477,
1199.8680227679,1199.591064,0.2769587679,
1167.7713786049,1168.093994,0.3226153951,
1171.7371502638,1170.038208,1.6989422638,
1166.78146808,1165.292847,1.48862108,
1151.4543406,1145.612915,5.8414256,
1162.1781999806,1162.244873,0.0666730194,
1207.383193264,1204.739624,2.643569264,
1161.1923744914,1163.558838,2.3664635086,
1188.333078468,1181.998657,6.334421468,
1167.9976098891,1166.422852,1.5747578891,
1182.1969813184,1183.202393,1.0054116817,
1180.0453479343,1175.496338,4.5490099343,
1169.7404639206,1176.111816,6.3713520794,
1158.1803645125,1156.868774,1.3115905125,
1160.2061580491,1159.380005,0.8261530491,
1186.7516346148,1186.860962,0.1093273852,
1156.2237242795,1157.938354,1.7146297205,
1184.1842693111,1182.969116,1.2151533111,
1173.0113548077,1175.339478,2.3281231923,
1171.1021848515,1171.450073,0.3478881485,
1180.1694224228,1178.561401,1.6080214228,
1180.7760115677,1177.820313,2.9556985677,
1175.4666661749,1173.511108,1.9555581749,
1184.4095353117,1178.599976,5.8095593117,
1165.6401032467,1168.716919,3.0768157533,
1157.8702753157,1153.886475,3.9838003157,
1185.9816810254,1183.636475,2.3452060254,
1151.5127274623,1155.839966,4.3272385377,
1191.0092493094,1194.464111,3.4548616907,
1182.5648681849,1185.454834,2.8899658151,
1158.3698244874,1155.264526,3.1052984874,
1151.3031976132,1145.612915,5.6902826132,
1151.112203354,1155.485718,4.373514646,
1157.151156958,1150.008545,7.142611958,
1171.6152812238,1169.75354,1.8617412238,
1146.9974834546,1143.988037,3.0094464546,
1176.7192520237,1178.834106,2.1148539763,
1179.1384743013,1171.139771,7.9987033013,
1183.5166629264,1185.141968,1.6253050736,
1159.0002619499,1162.917847,3.9175850501,
1185.4417354989,1192.623047,7.1813115011,
1177.7622613021,1181.722168,3.9599066979,
1204.4214040111,1199.354126,5.067278011,
1182.197798363,1167.54126,14.656538363,
1176.3303951504,1175.081787,1.2486081504,
1172.1892899871,1176.789795,4.6005050129,
1167.5470602216,1171.927246,4.3801857784,
1161.6619068095,1163.965576,2.3036691905,
1169.8409044959,1170.796631,0.9557265041,
1160.5688395695,1163.332764,2.7639244305,
1177.1287997208,1177.218506,0.0897062792,
1181.7371664073,1187.746948,6.0097815927,
1168.8268900626,1163.449951,5.3769390626,
1190.4735832461,1190.683716,0.210132754,
1167.8291421321,1169.985596,2.1564538679,
1165.427230263,1160.565796,4.861434263,
1157.3378067201,1160.314087,2.9762802799,
1153.6112503173,1158.254395,4.6431446827,
1177.8103999906,1175.539917,2.2704829906,
1180.2952243969,1178.844482,1.4507423969,
1177.4321394416,1180.271484,2.8393445584,
1185.9064937174,1184.909302,0.9971917174,
1167.1771758361,1167.496582,0.3194061639,
1175.7479820008,1176.293579,0.5455969992,
1182.8267915582,1188.3396,5.5128084418,
1160.6120358708,1160.508789,0.1032468708,
1173.5098676596,1178.198853,4.6889853404,
1164.4340187458,1170.478271,6.0442522542,
1164.7261092259,1170.859131,6.1330217742,
1180.5505877086,1184.367676,3.8170882914,
1168.8257687384,1172.292236,3.4664672616,
1180.7148692445,1187.729492,7.0146227555,
1179.5422134232,1182.91626,3.3740465769,
1191.7757871259,1191.519409,0.2563781259,
1160.5232813303,1153.739746,6.7835353303,
1171.7383634205,1180.271118,8.5327545795,
1182.4306807901,1186.827881,4.3972002099,
1167.707222397,1161.903809,5.803413397,
1153.5505879591,1159.079712,5.5291240409,
1161.7070027226,1171.809082,10.1020792774,
1173.9423288371,1174.144897,0.2025681629,
1168.9410590155,1171.57666,2.6356009845,
1152.8816617938,1154.022583,1.1409212062,
1157.8916975285,1162.479248,4.5875504715,
1187.9698521658,1185.993286,1.9765661658,
1185.2041507853,1184.042236,1.1619147853,
1161.875565627,1153.127197,8.748368627,
1152.5447651465,1149.9104,2.6343651465,
1154.0437056558,1150.273315,3.7703906558,
1180.9273853003,1184.900146,3.9727606997,
1158.5816555523,1163.420166,4.8385104477,
1196.7555691199,1193.602173,3.1533961199,
1181.9155976698,1181.532593,0.3830046698,
1185.3661028582,1179.275269,6.0908338582,
1199.9065146246,1196.98291,2.9236046246,
1170.7424459007,1160.453369,10.2890769007,
1175.6218981598,1176.75708,1.1351818402,
1333.2815304989,1346.52771,13.2461795011,
1164.2400251407,1165.351929,1.1119038593,
1191.0166282878,1189.462769,1.5538592878,
1170.4141773041,1171.210938,0.7967606959,
1162.7479670875,1161.512207,1.2357600875,
1160.4374660811,1167.239014,6.8015479189,
1171.8014028999,1170.964111,0.8372918999,
1175.5674182445,1178.958984,3.3915657555,
1186.6772723028,1184.312744,2.3645283028,
1182.2939920196,1177.781006,4.5129860196,
1174.0601683978,1174.806274,0.7461056022,
1172.8101014494,1171.872192,0.9379094494,
1174.1982002938,1175.019165,0.8209647062,
1180.1969454623,1178.121826,2.0751194623,
1172.2256358257,1172.025146,0.2004898257,
1162.7049955249,1163.672852,0.9678564751,
1153.0897816283,1154.0271,0.9373183717,
1183.3671945002,1179.820068,3.5471265002,
1158.7204006689,1154.397583,4.3228176689,
1163.2479397549,1162.227173,1.0207667549,
1185.5732295876,1188.685425,3.1121954124,
1165.9128113394,1172.029785,6.1169736606,
1190.3150942542,1187.771851,2.5432432542,
1189.4830868252,1189.09082,0.3922668252,
1163.1651900117,1168.095337,4.9301469883,
1179.7973591514,1176.746216,3.0511431514,
1393.1489192554,1378.307007,14.8419122554,
1184.4391280518,1181.389648,3.0494800518,
1164.1172858487,1165.872559,1.7552731513,
1189.1329259397,1198.31311,9.1801840603,
1201.9747447327,1204.830933,2.8561882673,
1181.8149144835,1187.222778,5.4078635165,
1181.6010345907,1180.841553,0.7594815907,
1169.249924468,1163.802124,5.447800468,
1151.5454558621,1149.73938,1.8060758621,
1180.6257563294,1185.486328,4.8605716706,
1192.8405697722,1185.789063,7.0515067722,
1170.9418772038,1165.914307,5.0275702038,
1159.745045021,1159.150146,0.594899021,
1165.0913882147,1166.275269,1.1838807853,
1181.6209580969,1180.400024,1.2209340969,
1165.5635811339,1168.731689,3.1681078661,
1162.4021835657,1165.166138,2.7639544343,
1346.1986118407,1343.814575,2.3840368407,
1170.9809302682,1167.243164,3.7377662682,
1168.8168900245,1170.674683,1.8577929756,
1162.9009082634,1170.640259,7.7393507366,
1185.2826917511,1191.650391,6.3676992489,
1382.827921937,1373.973877,8.854044937,
1187.5078648214,1189.034058,1.5261931786,
1168.4655710734,1166.009766,2.4558050734,
1185.4139729583,1195.332886,9.9189130417,
1163.3245854004,1167.923706,4.5991205996,
1164.7667054469,1164.748535,0.0181704469,
1203.4630212551,1202.830322,0.6326992551,
1192.9538633352,1194.895264,1.9414006648,
1161.3383010903,1158.869019,2.4692820903,
1176.0886518819,1180.406006,4.3173541181,
1165.8758594388,1167.228271,1.3524115612,
1164.7347189536,1159.102661,5.6320579536,
1149.017748422,1152.781738,3.763989578,
1174.2628359899,1190.155273,15.8924370101,
1159.5639624309,1152.9104,6.6535624309,
1155.2599913714,1148.348511,6.9114803714,
1176.9237824871,1178.178345,1.2545625129,
1367.1075027952,1357.18811,9.9193927952,
1173.0403662541,1169.81189,3.2284762541,
1175.7004865225,1181.773071,6.0725844775,
1173.1037815987,1172.823975,0.2798065986,
1156.0418250279,1157.696533,1.6547079721,
1160.4101208792,1165.415283,5.0051621208,
1163.5915880359,1177.703003,14.1114149641,
1168.8859281837,1174.914185,6.0282568163,
1163.2390737446,1161.837158,1.4019157446,
1172.6851353873,1164.05188,8.6332553873,
1163.9254156282,1164.241943,0.3165273718,
1172.1642796477,1173.924316,1.7600363523,
1176.9278193541,1175.364502,1.5633173541,
1188.7758619456,1191.420654,2.6447920544,
1155.4413624427,1155.533203,0.0918405573,
1167.3677873997,1169.513062,2.1452746003,
1176.1623150479,1179.36792,3.2056049521,
1174.9574010573,1172.921997,2.0354040573,
1158.8070395436,1166.125732,7.3186924564,
1170.3815896993,1160.3479,10.0336896993,
1179.8299127316,1179.275635,0.5542777316,
1178.6788137865,1187.813477,9.1346632135,
1176.8212850648,1177.85144,1.0301549352,
1172.5331480873,1173.182739,0.6495909127,
1174.1376547764,1179.861816,5.7241612236,
1159.1139425816,1163.552246,4.4383034184,
1153.5068969065,1158.570313,5.0634160935,
1173.2602025237,1171.692993,1.5672095237,
1166.8725498362,1176.080566,9.2080161638,
1175.0372791287,1175.250488,0.2132088713,
1189.3656125532,1189.797119,0.4315064468,
1171.6311575849,1179.801147,8.1699894151,
1167.715735843,1167.768188,0.052452157,
1169.4860567423,1170.053467,0.5674102577,
1170.046315097,1166.463623,3.582692097,
1175.4008788348,1180.77771,5.3768311652,
1165.6183423232,1166.11499,0.4966476768,
1164.6090111322,1164.227661,0.3813501322,
1164.5897516551,1168.047852,3.4581003449,
1170.0859778688,1173.305786,3.2198081313,
1171.1998724673,1177.740601,6.5407285327,
1160.1107988806,1162.921631,2.8108321195,
1167.3114898052,1167.805176,0.4936861948,
1165.8594692894,1166.575562,0.7160927106,
1170.1854631449,1180.808838,10.6233748551,
1178.5003258671,1178.130005,0.370320867,
1183.9570001016,1187.715088,3.7580878984,
1183.5583476716,1181.876831,1.6815166716,
1182.3670002308,1187.740723,5.3737227692,
1178.567161429,1174.426514,4.140647429,
1156.2559534768,1152.921509,3.3344444767,
1176.1760573074,1177.496582,1.3205246926,
1168.8241277338,1168.484497,0.3396307338,
1168.8460537083,1171.776978,2.9309242917,
1168.5584811315,1158.170288,10.3881931315,
1154.4453997383,1158.093506,3.6481062617,
1191.1954234921,1197.994141,6.7987175079,
1186.450806562,1188.610474,2.159667438,
1172.7836801691,1174.511108,1.7274278309,
1180.7809444587,1179.438599,1.3423454587,
1181.5052940691,1185.626587,4.1212929309,
1189.151759709,1193.328491,4.176731291,
1174.9060258052,1168.849121,6.0569048052,
1154.3416159556,1159.804077,5.4624610444,
1181.0180987289,1184.664551,3.6464522711,
1162.6084067628,1163.186768,0.5783612372,
1177.7824480829,1175.678101,2.1043470829,
1168.0807475943,1167.517578,0.5631695943,
1156.1088510829,1156.807861,0.6990099171,
1175.4845226949,1178.203369,2.7188463051,
1188.0044922118,1187.260742,0.7437502117,
1179.6793057205,1191.326172,11.6468662795,
1183.0682837499,1190.416992,7.3487082501,
1172.6923449852,1169.713867,2.9784779852,
1174.6051720727,1171.700562,2.9046100727,
1156.8013134056,1160.386719,3.5854055944,
1177.9596921015,1175.219238,2.7404541015,
1170.1698918839,1165.188843,4.9810488839,
1176.7863997129,1177.697266,0.9108662871,
1167.1352889135,1166.34314,0.7921489135,
1185.4085755905,1183.241577,2.1669985905,
1167.682350426,1167.060913,0.621437426,
1187.2582707045,1186.479736,0.7785347045,
1176.2874444463,1168.582886,7.7045584463,
1172.3207304792,1173.29187,0.9711395208,
1171.8173973416,1180.582275,8.7648776584,
1154.2883413582,1153.255005,1.0333363582,
1180.9687612504,1181.545654,0.5768927496,
1190.0181436377,1187.722046,2.2960976377,
1180.7905222665,1176.630249,4.1602732665,
1153.6908009592,1153.107666,0.5831349591,
1167.0562922544,1166.212891,0.8434012544,
1149.5121702707,1143.318726,6.1934442707,
1168.6695132109,1171.881714,3.2122007891,
1169.3630884907,1167.78772,1.5753684907,
1182.1307262698,1186.645142,4.5144157303,
1392.4665522496,1378.307007,14.1595452496,
1158.7974332179,1157.591309,1.2061242179,
1173.4903408106,1178.198853,4.7085121894,
1163.9169410175,1169.640869,5.7239279825,
1172.4698253614,1169.553955,2.9158703613,
1160.7362861177,1156.777466,3.9588201177,
1176.2534350544,1176.830566,0.5771309456,
1237.8118449251,1238.033203,0.2213580749,
1148.7976543802,1146.885986,1.9116683802,
1165.0813463222,1163.696655,1.3846913222,
1160.3576646282,1168.240723,7.8830583719,
1176.0163201061,1176.293579,0.2772588939,
1155.8893618255,1156.790039,0.9006771745,
1175.2322631435,1169.067749,6.1645141435,
1163.0713774824,1165.208374,2.1369965176,
1159.2676413929,1163.574097,4.3064556071,
1161.4664862172,1161.799561,0.3330747829,
1163.2472976638,1166.828491,3.5811933362,
1174.951155085,1174.169678,0.781477085,
1365.5120583145,1371.785522,6.2734636855,
1170.1397873985,1173.648438,3.5086506016,
1152.2954843396,1151.345093,0.9503913396,
1177.4556051567,1176.019775,1.4358301567,
1161.2737504492,1166.12207,4.8483195508,
1188.4487032419,1188.389648,0.0590552419,
1157.1928042177,1159.261597,2.0687927823,
1184.7642541024,1184.747314,0.0169401024,
1178.1614848199,1184.359985,6.1985001801,
1157.9658819228,1164.129517,6.1636350772,
1163.4112582465,1171.549316,8.1380577535,
1159.8926889269,1161.307739,1.4150500731,
1183.9000451061,1185.592651,1.6926058939,
1167.8283518913,1166.003296,1.8250558913,
1164.2484601375,1169.032227,4.7837668625,
1160.0679418161,1167.704956,7.6370141839,
1179.2043492617,1179.040405,0.1639442616,
1146.686948017,1149.12207,2.435121983,
1171.6990387677,1169.577881,2.1211577677,
1155.0205858277,1152.679932,2.3406538277,
1181.0373502381,1179.447876,1.5894742381,
1171.3009699029,1162.171265,9.1297049029,
1198.8808944953,1193.154907,5.7259874953,
1172.3526532145,1164.556396,7.7962572145,
1186.0955766504,1184.582764,1.5128126504,
1184.4619668316,1187.616333,3.1543661685,
1174.8774311309,1176.55835,1.6809188691,
1158.3326503514,1163.069946,4.7372956486,
1181.1818261173,1181.518066,0.3362398827,
1166.131024345,1159.970215,6.160809345,
1164.6381968763,1164.568237,0.0699598763,
1180.6340367036,1178.893677,1.7403597036,
1193.1150715444,1194.282104,1.1670324557,
1156.9820476277,1156.744751,0.2372966277,
1176.4807624424,1181.021606,4.5408435576,
1179.3045249332,1180.015747,0.7112220668,
1162.8644589658,1164.206177,1.3417180342,
1163.1359118118,1169.785645,6.6497331882,
